"Country, Population, Year, GDP"
"['MWI', None, 'YR2023', None]"
"['MWI', 20405317, 'YR2022', 13164667626.9363]"
"['MWI', 19889742, 'YR2021', 12602334121.6286]"
"['MWI', 19377061, 'YR2020', 12056108778.3125]"
"['MWI', 18867337, 'YR2019', 11025371147.1876]"
"['MWI', 18367883, 'YR2018', 9880675785.93057]"
"['MWI', 17881167, 'YR2017', 8943543677.18899]"
"['MWI', 17405624, 'YR2016', 7909868618.46366]"
"['MWI', 16938942, 'YR2015', 9219474379.31534]"
"['MWI', 16477966, 'YR2014', 8801326169.14547]"
"['MWI', 16024775, 'YR2013', 8031571927.62055]"
"['MWI', 15581251, 'YR2012', 8773203178.16512]"
"['MWI', 15146094, 'YR2011', 11648142958.3651]"
"['MWI', 14718422, 'YR2010', 10128323010.6049]"
"['MYS', None, 'YR2023', None]"
"['MYS', 33938221, 'YR2022', 407027451714.616]"
"['MYS', 33573874, 'YR2021', 373832428055.449]"
"['MYS', 33199993, 'YR2020', 337456163961.211]"
"['MYS', 32804020, 'YR2019', 365177721021.516]"
"['MYS', 32399271, 'YR2018', 358788845712.53]"
"['MYS', 31975806, 'YR2017', 319109094160.343]"
"['MYS', 31526418, 'YR2016', 301256033870.334]"
"['MYS', 31068833, 'YR2015', 301355266964.947]"
"['MYS', 30606459, 'YR2014', 338066095097.254]"
"['MYS', 30134807, 'YR2013', 323276235524.415]"
"['MYS', 29660212, 'YR2012', 314443047642.111]"
"['MYS', 29184133, 'YR2011', 297951668674.835]"
"['MYS', 28717731, 'YR2010', 255017638455.59]"
"['MDV', None, 'YR2023', None]"
"['MDV', 523787, 'YR2022', 6170638746.965]"
"['MDV', 521457, 'YR2021', 5254366310.44801]"
"['MDV', 514438, 'YR2020', 3712604580.32081]"
"['MDV', 504508, 'YR2019', 5726094797.67486]"
"['MDV', 489758, 'YR2018', 5404344159.49959]"
"['MDV', 472442, 'YR2017', 4816426259.51373]"
"['MDV', 454252, 'YR2016', 4409942623.38674]"
"['MDV', 435582, 'YR2015', 4129505319.81871]"
"['MDV', 416738, 'YR2014', 3697353036.58648]"
"['MDV', 400728, 'YR2013', 3295009236.55661]"
"['MDV', 387539, 'YR2012', 2886163995.99666]"
"['MDV', 374440, 'YR2011', 2774350237.79742]"
"['MDV', 361575, 'YR2010', 2588176058.41146]"
"['MLI', None, 'YR2023', None]"
"['MLI', 22593590, 'YR2022', 18827176529.6983]"
"['MLI', 21904983, 'YR2021', 19309463508.0377]"
"['MLI', 21224040, 'YR2020', 17465392764.3706]"
"['MLI', 20567424, 'YR2019', 17280250810.0321]"
"['MLI', 19934298, 'YR2018', 17070867589.9055]"
"['MLI', 19311355, 'YR2017', 15365713048.1993]"
"['MLI', 18700106, 'YR2016', 14026048335.7047]"
"['MLI', 18112907, 'YR2015', 13104764378.326]"
"['MLI', 17551814, 'YR2014', 14364937124.0727]"
"['MLI', 17004033, 'YR2013', 13242690786.0938]"
"['MLI', 16514687, 'YR2012', 12442035339.1049]"
"['MLI', 16039734, 'YR2011', 12995112690.2596]"
"['MLI', 15529181, 'YR2010', 10689168016.2613]"
"['MLT', None, 'YR2023', None]"
"['MLT', 531113, 'YR2022', 18125564514.2664]"
"['MLT', 518536, 'YR2021', 18087205251.3605]"
"['MLT', 515332, 'YR2020', 15252609039.0749]"
"['MLT', 504062, 'YR2019', 15992378640.0553]"
"['MLT', 484630, 'YR2018', 15404393365.2073]"
"['MLT', 467999, 'YR2017', 13484541925.7714]"
"['MLT', 455356, 'YR2016', 11668015565.8082]"
"['MLT', 445053, 'YR2015', 11091483659.6156]"
"['MLT', 434558, 'YR2014', 11625848974.8051]"
"['MLT', 425967, 'YR2013', 10551030596.7558]"
"['MLT', 420028, 'YR2012', 9461776291.79913]"
"['MLT', 416268, 'YR2011', 9638728635.0143]"
"['MLT', 414508, 'YR2010', 9035824366.00804]"
"['MRT', None, 'YR2023', None]"
"['MRT', 4736139, 'YR2022', 9780863578.97688]"
"['MRT', 4614974, 'YR2021', 9222536364.01272]"
"['MRT', 4498604, 'YR2020', 8260752385.23089]"
"['MRT', 4383849, 'YR2019', 7894764885.82312]"
"['MRT', 4270712, 'YR2018', 7473550557.07378]"
"['MRT', 4160015, 'YR2017', 6800135898.28827]"
"['MRT', 4051890, 'YR2016', 6398747592.13185]"
"['MRT', 3946220, 'YR2015', 6166863896.68677]"
"['MRT', 3843174, 'YR2014', 6592537781.81518]"
"['MRT', 3742959, 'YR2013', 7223071097.08417]"
"['MRT', 3636113, 'YR2012', 6728208836.22143]"
"['MRT', 3524249, 'YR2011', 6764627745.9033]"
"['MRT', 3419461, 'YR2010', 5628878797.98257]"
"['MUS', None, 'YR2023', None]"
"['MUS', 1262523, 'YR2022', 12948726653.811]"
"['MUS', 1266334, 'YR2021', 11484357947.9086]"
"['MUS', 1266014, 'YR2020', 11408106446.3144]"
"['MUS', 1265985, 'YR2019', 14436346979.6355]"
"['MUS', 1265577, 'YR2018', 14735695930.9727]"
"['MUS', 1264887, 'YR2017', 13713506130.6081]"
"['MUS', 1263747, 'YR2016', 12594155464.4136]"
"['MUS', 1262879, 'YR2015', 12007291045.6489]"
"['MUS', 1261208, 'YR2014', 13074129952.0532]"
"['MUS', 1258927, 'YR2013', 12292974141.4044]"
"['MUS', 1255882, 'YR2012', 11668696396.7887]"
"['MUS', 1252404, 'YR2011', 11518413429.9684]"
"['MUS', 1250400, 'YR2010', 10003670690.3497]"
"['MEX', None, 'YR2023', None]"
"['MEX', 127504125, 'YR2022', 1465854089286.47]"
"['MEX', 126705138, 'YR2021', 1312557512901.28]"
"['MEX', 125998302, 'YR2020', 1120741118380.27]"
"['MEX', 125085311, 'YR2019', 1305212479961.59]"
"['MEX', 124013861, 'YR2018', 1256300182983.65]"
"['MEX', 122839258, 'YR2017', 1190721475958.84]"
"['MEX', 121519221, 'YR2016', 1112233497399.12]"
"['MEX', 120149897, 'YR2015', 1213294467527.59]"
"['MEX', 118755887, 'YR2014', 1364507717463.67]"
"['MEX', 117290686, 'YR2013', 1327436290360.97]"
"['MEX', 115755909, 'YR2012', 1255110424741.85]"
"['MEX', 114150481, 'YR2011', 1229013703255.77]"
"['MEX', 112532401, 'YR2010', 1105424238889.37]"
"['MDA', None, 'YR2023', None]"
"['MDA', 2538894, 'YR2022', 14508333280.4233]"
"['MDA', 2595809, 'YR2021', 13692230147.0588]"
"['MDA', 2635130, 'YR2020', 11531967881.0624]"
"['MDA', 2664224, 'YR2019', 11735774634.4239]"
"['MDA', 2707203, 'YR2018', 11253727815.4762]"
"['MDA', 2755189, 'YR2017', 9519053158.46404]"
"['MDA', 2803186, 'YR2016', 7982450758.03213]"
"['MDA', 2835978, 'YR2015', 7798692878.40136]"
"['MDA', 2857815, 'YR2014', 9399833207.49341]"
"['MDA', 2859558, 'YR2013', 9496717875.51932]"
"['MDA', 2860324, 'YR2012', 8709138634.82921]"
"['MDA', 2860699, 'YR2011', 8414352020.49442]"
"['MDA', 2862354, 'YR2010', 6974982369.60155]"
"['MNG', None, 'YR2023', None]"
"['MNG', 3398366, 'YR2022', 17146471626.3963]"
"['MNG', 3347782, 'YR2021', 15286441737.6686]"
"['MNG', 3294335, 'YR2020', 13312981429.0891]"
"['MNG', 3232430, 'YR2019', 14206359017.5143]"
"['MNG', 3163991, 'YR2018', 13178094720.4986]"
"['MNG', 3096030, 'YR2017', 11480847740.736]"
"['MNG', 3029555, 'YR2016', 11181350649.3573]"
"['MNG', 2964749, 'YR2015', 11619892590.6941]"
"['MNG', 2902823, 'YR2014', 12226514668.0622]"
"['MNG', 2845153, 'YR2013', 12582122604.2577]"
"['MNG', 2792349, 'YR2012', 12292770631.565]"
"['MNG', 2743938, 'YR2011', 10409797377.8571]"
"['MNG', 2702520, 'YR2010', 7189481998.90094]"
"['MAR', None, 'YR2023', None]"
"['MAR', 37457971, 'YR2022', 130912558829.84]"
"['MAR', 37076584, 'YR2021', 141817797083.468]"
"['MAR', 36688772, 'YR2020', 121353645057.144]"
"['MAR', 36304408, 'YR2019', 128920266409.458]"
"['MAR', 35927511, 'YR2018', 127341147581.818]"
"['MAR', 35528115, 'YR2017', 118540573367.844]"
"['MAR', 35107264, 'YR2016', 111572947004.917]"
"['MAR', 34680458, 'YR2015', 110413823841.592]"
"['MAR', 34248603, 'YR2014', 119130841411.664]"
"['MAR', 33803527, 'YR2013', 115739287305.08]"
"['MAR', 33352169, 'YR2012', 106937392311.129]"
"['MAR', 32903699, 'YR2011', 110080631332.375]"
"['MAR', 32464865, 'YR2010', 100865329473.44]"
"['MOZ', None, 'YR2023', None]"
"['MOZ', 32969518, 'YR2022', 18406835954.6695]"
"['MOZ', 32077072, 'YR2021', 16168056388.9101]"
"['MOZ', 31178239, 'YR2020', 14235420505.2904]"
"['MOZ', 30285595, 'YR2019', 15512759174.573]"
"['MOZ', 29423878, 'YR2018', 15017358750.6113]"
"['MOZ', 28569441, 'YR2017', 13264640645.7768]"
"['MOZ', 27696493, 'YR2016', 12069051237.1711]"
"['MOZ', 26843246, 'YR2015', 16208985769.615]"
"['MOZ', 26038704, 'YR2014', 17978246586.0662]"
"['MOZ', 25251731, 'YR2013', 17198073057.1981]"
"['MOZ', 24487611, 'YR2012', 16688114144.0745]"
"['MOZ', 23760421, 'YR2011', 14619279988.716]"
"['MOZ', 23073723, 'YR2010', 11411894723.864]"
"['MMR', None, 'YR2023', None]"
"['MMR', 54179306, 'YR2022', 62263466263.7375]"
"['MMR', 53798084, 'YR2021', 66262813093.4824]"
"['MMR', 53423198, 'YR2020', 79045695084.5069]"
"['MMR', 53040212, 'YR2019', 75072038085.8542]"
"['MMR', 52666014, 'YR2018', 67855845007.3168]"
"['MMR', 52288341, 'YR2017', 66055090634.4518]"
"['MMR', 51892349, 'YR2016', 63216143490.1423]"
"['MMR', 51483949, 'YR2015', 59687411768.8224]"
"['MMR', 51072436, 'YR2014', 65446196919.6813]"
"['MMR', 50648334, 'YR2013', 60269732882.8413]"
"['MMR', 50218185, 'YR2012', 59937796641.7889]"
"['MMR', 49794522, 'YR2011', 59977326085.9908]"
"['MMR', 49390988, 'YR2010', 49540813342.4834]"
"['NAM', None, 'YR2023', None]"
"['NAM', 2567012, 'YR2022', 12914932655.685]"
"['NAM', 2530151, 'YR2021', 12446290854.8973]"
"['NAM', 2489098, 'YR2020', 10583748541.5258]"
"['NAM', 2446644, 'YR2019', 12541928102.7657]"
"['NAM', 2405680, 'YR2018', 13682018827.0434]"
"['NAM', 2364534, 'YR2017', 12895153160.466]"
"['NAM', 2323352, 'YR2016', 10722018732.0936]"
"['NAM', 2282704, 'YR2015', 11335161083.5061]"
"['NAM', 2243001, 'YR2014', 12435430969.6301]"
"['NAM', 2204510, 'YR2013', 12043307277.1235]"
"['NAM', 2167470, 'YR2012', 13042053591.6857]"
"['NAM', 2132340, 'YR2011', 12523359440.5499]"
"['NAM', 2099271, 'YR2010', 11431412421.1316]"
"['NPL', None, 'YR2023', None]"
"['NPL', 30547580, 'YR2022', 40828247303.5337]"
"['NPL', 30034989, 'YR2021', 36924841428.7182]"
"['NPL', 29348627, 'YR2020', 33433659223.6349]"
"['NPL', 28832496, 'YR2019', 34186180695.9969]"
"['NPL', 28506712, 'YR2018', 33111525183.2178]"
"['NPL', 28183426, 'YR2017', 28971588880.3546]"
"['NPL', 27861186, 'YR2016', 24524109483.5293]"
"['NPL', 27610325, 'YR2015', 24360801337.6944]"
"['NPL', 27462106, 'YR2014', 22731612827.0632]"
"['NPL', 27381555, 'YR2013', 22162205046.022]"
"['NPL', 27330694, 'YR2012', 21703100747.4797]"
"['NPL', 27266399, 'YR2011', 21573872273.8375]"
"['NPL', 27161567, 'YR2010', 16002656434.4746]"
"['NLD', None, 'YR2023', None]"
"['NLD', 17700982, 'YR2022', 1009398719033.08]"
"['NLD', 17533044, 'YR2021', 1029678338329.44]"
"['NLD', 17441500, 'YR2020', 909793466661.481]"
"['NLD', 17344874, 'YR2019', 910194347568.626]"
"['NLD', 17231624, 'YR2018', 914043438179.607]"
"['NLD', 17131296, 'YR2017', 833869641687.06]"
"['NLD', 17030314, 'YR2016', 784060430240.08]"
"['NLD', 16939923, 'YR2015', 765572770634.375]"
"['NLD', 16865008, 'YR2014', 892167986713.722]"
"['NLD', 16804432, 'YR2013', 877172824534.512]"
"['NLD', 16754962, 'YR2012', 838923319919.531]"
"['NLD', 16693074, 'YR2011', 905270626332.687]"
"['NLD', 16615394, 'YR2010', 847380859016.668]"
"['NCL', None, 'YR2023', None]"
"['NCL', 269220, 'YR2022', 9623318718.31459]"
"['NCL', 270390, 'YR2021', 10071349663.8484]"
"['NCL', 271080, 'YR2020', 9454629467.91408]"
"['NCL', 271240, 'YR2019', 9475655324.59495]"
"['NCL', 271170, 'YR2018', 9896402283.68587]"
"['NCL', 270810, 'YR2017', 9174048681.98577]"
"['NCL', 270220, 'YR2016', 8724568954.89799]"
"['NCL', 269460, 'YR2015', 8738203074.3957]"
"['NCL', 268050, 'YR2014', 10635035594.7528]"
"['NCL', 263650, 'YR2013', 10151382933.1594]"
"['NCL', 259000, 'YR2012', 9659151917.40484]"
"['NCL', 254350, 'YR2011', 10351448004.7674]"
"['NCL', 249750, 'YR2010', 9364350076.91225]"
"['NZL', None, 'YR2023', None]"
"['NZL', 5124100, 'YR2022', 248101705541.399]"
"['NZL', 5111400, 'YR2021', 255551704625.831]"
"['NZL', 5090200, 'YR2020', 212569779569.519]"
"['NZL', 4979200, 'YR2019', 213091987153.092]"
"['NZL', 4900600, 'YR2018', 211886686924.483]"
"['NZL', 4813600, 'YR2017', 206556258844.567]"
"['NZL', 4714100, 'YR2016', 188838342527.975]"
"['NZL', 4609400, 'YR2015', 178064471137.921]"
"['NZL', 4516500, 'YR2014', 201313497220.917]"
"['NZL', 4442100, 'YR2013', 190906575136.003]"
"['NZL', 4408100, 'YR2012', 176206659722.524]"
"['NZL', 4384000, 'YR2011', 168291357111.739]"
"['NZL', 4350700, 'YR2010', 146517541181.254]"
"['NIC', None, 'YR2023', None]"
"['NIC', 6948392, 'YR2022', 15671583939.9889]"
"['NIC', 6850540, 'YR2021', 14145880399.1935]"
"['NIC', 6755895, 'YR2020', 12678162403.5929]"
"['NIC', 6663924, 'YR2019', 12699028991.3771]"
"['NIC', 6572233, 'YR2018', 13025234958.647]"
"['NIC', 6480532, 'YR2017', 13785924374.2151]"
"['NIC', 6389235, 'YR2016', 13286101284.7856]"
"['NIC', 6298598, 'YR2015', 12756685522.4807]"
"['NIC', 6208676, 'YR2014', 11880434070.7811]"
"['NIC', 6119379, 'YR2013', 10982995267.0341]"
"['NIC', 6030607, 'YR2012', 10531980241.4474]"
"['NIC', 5942553, 'YR2011', 9774319976.77873]"
"['NIC', 5855734, 'YR2010', 8758619000.75242]"
"['NER', None, 'YR2023', None]"
"['NER', 26207977, 'YR2022', 15342278919.4009]"
"['NER', 25252722, 'YR2021', 14915002435.9913]"
"['NER', 24333639, 'YR2020', 13744653102.9945]"
"['NER', 23443393, 'YR2019', 12889555561.304]"
"['NER', 22577058, 'YR2018', 12837307496.8797]"
"['NER', 21737922, 'YR2017', 11185104251.6785]"
"['NER', 20921743, 'YR2016', 10398861981.7583]"
"['NER', 20128124, 'YR2015', 9683867926.44282]"
"['NER', 19372014, 'YR2014', 10862943543.5419]"
"['NER', 18653199, 'YR2013', 10224897437.8648]"
"['NER', 17954407, 'YR2012', 9426912647.59111]"
"['NER', 17283112, 'YR2011', 8772950777.79176]"
"['NER', 16647543, 'YR2010', 7851192502.30917]"
"['NGA', None, 'YR2023', None]"
"['NGA', 218541212, 'YR2022', 472624597402.898]"
"['NGA', 213401323, 'YR2021', 440838992188.478]"
"['NGA', 208327405, 'YR2020', 432198898221.967]"
"['NGA', 203304492, 'YR2019', 474517491092.913]"
"['NGA', 198387623, 'YR2018', 421739251509.08]"
"['NGA', 193495907, 'YR2017', 375745731053.427]"
"['NGA', 188666931, 'YR2016', 404649125252.16]"
"['NGA', 183995785, 'YR2015', 493026682800.63]"
"['NGA', 179379016, 'YR2014', 574183763411.508]"
"['NGA', 174726123, 'YR2013', 520117180313.906]"
"['NGA', 170075932, 'YR2012', 463971018239.281]"
"['NGA', 165463745, 'YR2011', 414466676831.16]"
"['NGA', 160952853, 'YR2010', 366990417129.04]"
"['PRK', None, 'YR2023', None]"
"['PRK', 26069416, 'YR2022', None]"
"['PRK', 25971909, 'YR2021', None]"
"['PRK', 25867467, 'YR2020', None]"
"['PRK', 25755441, 'YR2019', None]"
"['PRK', 25638149, 'YR2018', None]"
"['PRK', 25516321, 'YR2017', None]"
"['PRK', 25389611, 'YR2016', None]"
"['PRK', 25258015, 'YR2015', None]"
"['PRK', 25126131, 'YR2014', None]"
"['PRK', 25001819, 'YR2013', None]"
"['PRK', 24887770, 'YR2012', None]"
"['PRK', 24783789, 'YR2011', None]"
"['PRK', 24686435, 'YR2010', None]"
"['NOR', None, 'YR2023', None]"
"['NOR', 5457127, 'YR2022', 593348981537.661]"
"['NOR', 5408320, 'YR2021', 503367986030.268]"
"['NOR', 5379475, 'YR2020', 367633418886.627]"
"['NOR', 5347896, 'YR2019', 408742840909.091]"
"['NOR', 5311916, 'YR2018', 439788625883.8]"
"['NOR', 5276968, 'YR2017', 401745275035.261]"
"['NOR', 5234519, 'YR2016', 370956547619.048]"
"['NOR', 5188607, 'YR2015', 388159512245.53]"
"['NOR', 5137232, 'YR2014', 501736471832.848]"
"['NOR', 5079623, 'YR2013', 526014468085.106]"
"['NOR', 5018573, 'YR2012', 512777309840.997]"
"['NOR', 4953088, 'YR2011', 501360549669.404]"
"['NOR', 4889252, 'YR2010', 431052143940.438]"
"['OMN', None, 'YR2023', None]"
"['OMN', 4576298, 'YR2022', 114667360208.062]"
"['OMN', 4520471, 'YR2021', 88191977373.212]"
"['OMN', 4543399, 'YR2020', 75909397659.2978]"
"['OMN', 4602768, 'YR2019', 88060858257.4772]"
"['OMN', 4601157, 'YR2018', 91505851755.5267]"
"['OMN', 4541854, 'YR2017', 80856697009.1027]"
"['OMN', 4398070, 'YR2016', 75128738621.5865]"
"['OMN', 4191776, 'YR2015', 78710793237.9714]"
"['OMN', 4009267, 'YR2014', 92699089726.9181]"
"['OMN', 3816680, 'YR2013', 89936020806.2419]"
"['OMN', 3535579, 'YR2012', 87408842652.7958]"
"['OMN', 3206870, 'YR2011', 77497529258.7776]"
"['OMN', 2881914, 'YR2010', 64993498049.4148]"
"['PAK', None, 'YR2023', None]"
"['PAK', 235824862, 'YR2022', 374697366359.244]"
"['PAK', 231402117, 'YR2021', 348516647445.148]"
"['PAK', 227196741, 'YR2020', 300425609817.981]"
"['PAK', 223293280, 'YR2019', 320909472770.669]"
"['PAK', 219731479, 'YR2018', 356128166704.921]"
"['PAK', 216379655, 'YR2017', 339205534861.1]"
"['PAK', 213524840, 'YR2016', 313630000130.435]"
"['PAK', 210969298, 'YR2015', 299963590534.773]"
"['PAK', 208251628, 'YR2014', 271390474857.632]"
"['PAK', 205337562, 'YR2013', 258657231672.412]"
"['PAK', 202205861, 'YR2012', 250106966104.704]"
"['PAK', 198602738, 'YR2011', 230586581059.665]"
"['PAK', 194454498, 'YR2010', 196709621849.586]"
"['PLW', None, 'YR2023', None]"
"['PLW', 18055, 'YR2022', None]"
"['PLW', 18024, 'YR2021', 232903015.625]"
"['PLW', 17972, 'YR2020', 257885921.875]"
"['PLW', 17916, 'YR2019', 281970375]"
"['PLW', 17864, 'YR2018', 288546281.25]"
"['PLW', 17837, 'YR2017', 285600000]"
"['PLW', 17816, 'YR2016', 298300000]"
"['PLW', 17794, 'YR2015', 280457700]"
"['PLW', 17796, 'YR2014', 241669800]"
"['PLW', 17805, 'YR2013', 221117200]"
"['PLW', 17946, 'YR2012', 212397800]"
"['PLW', 18240, 'YR2011', 196911100]"
"['PLW', 18540, 'YR2010', 185943000]"
"['PAN', None, 'YR2023', None]"
"['PAN', 4408581, 'YR2022', 76522511800]"
"['PAN', 4351267, 'YR2021', 67406738100]"
"['PAN', 4294396, 'YR2020', 57086836900]"
"['PAN', 4232532, 'YR2019', 69721787500]"
"['PAN', 4165255, 'YR2018', 67294169200]"
"['PAN', 4096063, 'YR2017', 62202700000]"
"['PAN', 4026336, 'YR2016', 57907700000]"
"['PAN', 3957099, 'YR2015', 54091800000]"
"['PAN', 3888793, 'YR2014', 49921400000]"
"['PAN', 3821556, 'YR2013', 45599900000]"
"['PAN', 3754862, 'YR2012', 40429700000]"
"['PAN', 3688674, 'YR2011', 34686224300]"
"['PAN', 3623617, 'YR2010', 29440287600]"
"['PNG', None, 'YR2023', None]"
"['PNG', 10142619, 'YR2022', 31603619041.7903]"
"['PNG', 9949437, 'YR2021', 26113333244.5115]"
"['PNG', 9749640, 'YR2020', 23848445103.9227]"
"['PNG', 9542486, 'YR2019', 24751066910.5409]"
"['PNG', 9329227, 'YR2018', 24109780708.0268]"
"['PNG', 9114796, 'YR2017', 22742699138.356]"
"['PNG', 8899169, 'YR2016', 20758876952.6232]"
"['PNG', 8682174, 'YR2015', 21723437010.0982]"
"['PNG', 8464153, 'YR2014', 23210823987.308]"
"['PNG', 8245627, 'YR2013', 21261338064.8783]"
"['PNG', 8026545, 'YR2012', 21295168665.7247]"
"['PNG', 7806637, 'YR2011', 17985138065.8549]"
"['PNG', 7583269, 'YR2010', 14250786674.7766]"
"['PRY', None, 'YR2023', None]"
"['PRY', 6780744, 'YR2022', 41722295229.2279]"
"['PRY', 6703799, 'YR2021', 39950899938.7482]"
"['PRY', 6618695, 'YR2020', 35432178068.1814]"
"['PRY', 6530026, 'YR2019', 37925338329.1494]"
"['PRY', 6443328, 'YR2018', 40225448340.6322]"
"['PRY', 6355404, 'YR2017', 38997129473.5558]"
"['PRY', 6266615, 'YR2016', 36089700222.9461]"
"['PRY', 6177950, 'YR2015', 36211447840.0971]"
"['PRY', 6090721, 'YR2014', 40377929295.6419]"
"['PRY', 6005652, 'YR2013', 38501122141.4241]"
"['PRY', 5923322, 'YR2012', 33271921136.315]"
"['PRY', 5843939, 'YR2011', 33756238766.5]"
"['PRY', 5768613, 'YR2010', 27260886405.2263]"
"['PER', None, 'YR2023', None]"
"['PER', 34049588, 'YR2022', 242631573320.79]"
"['PER', 33715471, 'YR2021', 223717799056.526]"
"['PER', 33304756, 'YR2020', 201947615138.567]"
"['PER', 32824861, 'YR2019', 228325821196.153]"
"['PER', 32203944, 'YR2018', 222597009739.235]"
"['PER', 31605486, 'YR2017', 211007984080.911]"
"['PER', 31132779, 'YR2016', 191898104390.379]"
"['PER', 30711863, 'YR2015', 189802976285.619]"
"['PER', 30353951, 'YR2014', 200786250582.943]"
"['PER', 30038809, 'YR2013', 201175543571.392]"
"['PER', 29749589, 'YR2012', 192650021648.583]"
"['PER', 29477721, 'YR2011', 171761737046.585]"
"['PER', 29229572, 'YR2010', 147527631520.729]"
"['PHL', None, 'YR2023', None]"
"['PHL', 115559009, 'YR2022', 404284326110.463]"
"['PHL', 113880328, 'YR2021', 394087359844.049]"
"['PHL', 112190977, 'YR2020', 361751145451.597]"
"['PHL', 110380804, 'YR2019', 376823402244.928]"
"['PHL', 108568836, 'YR2018', 346841896583.515]"
"['PHL', 106738501, 'YR2017', 328480736798.792]"
"['PHL', 104875266, 'YR2016', 318627003012.52]"
"['PHL', 103031365, 'YR2015', 306445871246.718]"
"['PHL', 101325201, 'YR2014', 297483555344.802]"
"['PHL', 99700107, 'YR2013', 283902828581.65]"
"['PHL', 98032317, 'YR2012', 261920540972.102]"
"['PHL', 96337913, 'YR2011', 234216730295.938]"
"['PHL', 94636700, 'YR2010', 208368893151.144]"
"['POL', None, 'YR2023', None]"
"['POL', 36821749, 'YR2022', 688125010520.52]"
"['POL', 37747124, 'YR2021', 681346136411.701]"
"['POL', 37899070, 'YR2020', 599442783598.064]"
"['POL', 37965475, 'YR2019', 596058473058.766]"
"['POL', 37974750, 'YR2018', 588779850758.053]"
"['POL', 37974826, 'YR2017', 524641206566.631]"
"['POL', 37970087, 'YR2016', 470024559642.469]"
"['POL', 37986412, 'YR2015', 477111287969.227]"
"['POL', 38011735, 'YR2014', 539080475073.719]"
"['POL', 38040196, 'YR2013', 515761954074.157]"
"['POL', 38063164, 'YR2012', 495230523665.901]"
"['POL', 38063255, 'YR2011', 524374183218.309]"
"['POL', 38042794, 'YR2010', 475696613935.595]"
"['PRT', None, 'YR2023', None]"
"['PRT', 10409704, 'YR2022', 255196660987.427]"
"['PRT', 10361831, 'YR2021', 255534839405.899]"
"['PRT', 10297081, 'YR2020', 229031860520.777]"
"['PRT', 10286263, 'YR2019', 239986922638.902]"
"['PRT', 10283822, 'YR2018', 242313116577.967]"
"['PRT', 10300300, 'YR2017', 221357874718.93]"
"['PRT', 10325452, 'YR2016', 206426152308.931]"
"['PRT', 10358076, 'YR2015', 199394066525.44]"
"['PRT', 10401062, 'YR2014', 229901964221.884]"
"['PRT', 10457295, 'YR2013', 226433858005.714]"
"['PRT', 10514844, 'YR2012', 216224240577.957]"
"['PRT', 10557560, 'YR2011', 245117990242.248]"
"['PRT', 10573100, 'YR2010', 238113003233.284]"
"['QAT', None, 'YR2023', None]"
"['QAT', 2695122, 'YR2022', 236258302839.653]"
"['QAT', 2688235, 'YR2021', 179732009554.846]"
"['QAT', 2760385, 'YR2020', 144411363345.27]"
"['QAT', 2807235, 'YR2019', 176371267689.082]"
"['QAT', 2766732, 'YR2018', 183334953818.681]"
"['QAT', 2711755, 'YR2017', 161099122225.275]"
"['QAT', 2595166, 'YR2016', 151732181868.132]"
"['QAT', 2414573, 'YR2015', 161739955576.923]"
"['QAT', 2214465, 'YR2014', 206224598571.429]"
"['QAT', 2035501, 'YR2013', 198727642967.033]"
"['QAT', 1905660, 'YR2012', 186833502362.637]"
"['QAT', 1804171, 'YR2011', 167775268626.374]"
"['QAT', 1713504, 'YR2010', 125122306346.154]"
"['RUS', None, 'YR2023', None]"
"['RUS', 144236933, 'YR2022', 2240422427458.58]"
"['RUS', 144130482, 'YR2021', 1836892075547.52]"
"['RUS', 144073139, 'YR2020', 1493075894362.14]"
"['RUS', 144406261, 'YR2019', 1693115002708.32]"
"['RUS', 144477859, 'YR2018', 1657328773461.31]"
"['RUS', 144496739, 'YR2017', 1574199360089]"
"['RUS', 144342397, 'YR2016', 1276786350881.14]"
"['RUS', 144096870, 'YR2015', 1363482182197.71]"
"['RUS', 143819667, 'YR2014', 2059241589895.01]"
"['RUS', 143506995, 'YR2013', 2292470078346.22]"
"['RUS', 143201721, 'YR2012', 2208293553878.42]"
"['RUS', 142960908, 'YR2011', 2045922753398.04]"
"['RUS', 142849468, 'YR2010', 1524916715223.95]"
"['RWA', None, 'YR2023', None]"
"['RWA', 13776698, 'YR2022', 13311487445.0686]"
"['RWA', 13461888, 'YR2021', 11054517345.7109]"
"['RWA', 13146362, 'YR2020', 10172303393.0612]"
"['RWA', 12835028, 'YR2019', 10346326599.029]"
"['RWA', 12531808, 'YR2018', 9636254325.02444]"
"['RWA', 12230339, 'YR2017', 9252834120.39358]"
"['RWA', 11930899, 'YR2016', 8696069807.42495]"
"['RWA', 11642959, 'YR2015', 8544621756.79813]"
"['RWA', 11368451, 'YR2014', 8239766320.0954]"
"['RWA', 11101350, 'YR2013', 7820741499.0814]"
"['RWA', 10840334, 'YR2012', 7655465589.74669]"
"['RWA', 10576932, 'YR2011', 6885492660.83242]"
"['RWA', 10309031, 'YR2010', 6125216482.26839]"
"['WSM', None, 'YR2023', None]"
"['WSM', 222382, 'YR2022', 832945205.637185]"
"['WSM', 218764, 'YR2021', 843923638.733018]"
"['WSM', 214929, 'YR2020', 868898358.266437]"
"['WSM', 211905, 'YR2019', 912950466.064906]"
"['WSM', 209701, 'YR2018', 878448433.404342]"
